start_station_id,time_idx,tempmax,humidity,precip,precipcover,cloudcover,windspeed,visibility,sealevelpressure,uvindex,sunset_minutes,month,weekday,year,snow,snowdepth,total_rentals
31603.0,449.0,29.8,58.7,0.381,8.33,80.7,25.0,15.8,1018.7,7,1226,7,5,2021,0.0,0.0,107
31613.0,449.0,29.8,58.7,0.381,8.33,80.7,25.0,15.8,1018.7,7,1226,7,5,2021,0.0,0.0,75
31623.0,449.0,29.8,58.7,0.381,8.33,80.7,25.0,15.8,1018.7,7,1226,7,5,2021,0.0,0.0,70
31627.0,449.0,29.8,58.7,0.381,8.33,80.7,25.0,15.8,1018.7,7,1226,7,5,2021,0.0,0.0,83
31101.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,75
31125.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,63
31200.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,90
31201.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,81
31202.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,55
31203.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,52
31214.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,53
31229.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,86
31247.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,142
31248.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,134
31258.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,150
31266.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,64
31281.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,68
31288.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,167
31289.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,143
31600.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,73
31603.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,89
31613.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,69
31623.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,64
31627.0,450.0,31.3,67.8,0.0,0.0,86.4,23.0,16.0,1013.6,3,1225,7,6,2021,0.0,0.0,64
31101.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,48
31125.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,57
31200.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,56
31201.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,91
31202.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,56
31203.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,44
31214.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,39
31229.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,90
31247.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,103
31248.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,73
31258.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,68
31266.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,78
31281.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,41
31288.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,55
31289.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,65
31600.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,65
31603.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,69
31613.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,52
31623.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,88
31627.0,451.0,35.5,67.0,6.899,8.33,75.2,21.9,15.6,1013.2,3,1224,7,0,2021,0.0,0.0,41
31101.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,65
31125.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,48
31200.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,54
31201.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,84
31202.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,63
31203.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,63
31214.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,50
31229.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,89
31247.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,88
31248.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,65
31258.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,80
31266.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,71
31281.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,52
31288.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,87
31289.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,85
31600.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,64
31603.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,78
31613.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,65
31623.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,80
31627.0,452.0,34.9,62.0,1.705,4.17,40.6,17.4,15.9,1014.7,5,1223,7,1,2021,0.0,0.0,59
31101.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,70
31125.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,57
31200.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,39
31201.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,81
31202.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,64
31203.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,52
31214.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,66
31229.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,113
31247.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,92
31248.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,70
31258.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,114
31266.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,57
31281.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,55
31288.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,74
31289.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,74
31600.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,60
31603.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,73
31613.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,52
31623.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,90
31627.0,453.0,33.8,56.0,10.235,4.17,40.4,19.9,15.9,1015.0,5,1222,7,2,2021,0.0,0.0,71
31101.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,67
31125.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,59
31200.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,48
31201.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,76
31202.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,72
31203.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,56
31214.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,57
31229.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,104
31247.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,94
31248.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,87
31258.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,95
31266.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,84
31281.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,54
31288.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,92
31289.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,93
31600.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,73
31603.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,67
31613.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,54
31623.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,69
31627.0,454.0,30.6,77.1,5.173,8.33,85.4,22.6,15.8,1013.4,2,1221,7,3,2021,0.0,0.0,44
31101.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,88
31125.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,52
31200.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,42
31201.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,103
31202.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,69
31203.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,82
31214.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,65
31229.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,136
31247.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,126
31248.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,93
31258.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,121
31266.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,65
31281.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,51
31288.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,131
31289.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,98
31600.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,69
31603.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,98
31613.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,79
31623.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,80
31627.0,455.0,32.0,56.3,0.0,0.0,54.3,24.1,15.9,1010.8,5,1221,7,4,2021,0.0,0.0,65
31101.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,73
31125.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,74
31200.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,105
31201.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,105
31202.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,68
31203.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,76
31214.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,69
31229.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,106
31247.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,148
31248.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,149
31258.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,171
31266.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,93
31281.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,70
31288.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,224
31289.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,157
31600.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,71
31603.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,103
31613.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,91
31623.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,69
31627.0,456.0,27.1,54.5,0.0,0.0,82.8,19.1,16.0,1015.5,5,1220,7,5,2021,0.0,0.0,92
31101.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,59
31125.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,49
31200.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,67
31201.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,61
31202.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,45
31203.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,46
31214.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,36
31229.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,63
31247.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,101
31248.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,72
31258.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,80
31266.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,59
31281.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,46
31288.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,107
31289.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,90
31600.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,56
31603.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,44
31613.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,49
31623.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,44
31627.0,457.0,26.9,79.0,10.614,45.83,92.2,21.3,15.1,1011.7,1,1219,8,6,2021,0.0,0.0,45
31101.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,54
31125.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,55
31200.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,56
31201.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,79
31202.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,53
31203.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,61
31214.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,70
31229.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,99
31247.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,85
31248.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,103
31258.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,109
31266.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,68
31281.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,76
31288.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,121
31289.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,120
31600.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,55
31603.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,77
31613.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,59
31623.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,79
31627.0,458.0,28.0,59.6,0.0,0.0,38.5,21.5,16.0,1016.3,3,1217,8,0,2021,0.0,0.0,53
31101.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,63
31125.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,70
31200.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,54
31201.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,96
31202.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,51
31203.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,74
31214.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,50
31229.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,113
31247.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,130
31248.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,81
31258.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,117
31266.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,72
31281.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,72
31288.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,120
31289.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,117
31600.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,63
31603.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,96
31613.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,68
31623.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,80
31627.0,459.0,27.1,63.1,0.0,0.0,86.3,16.2,16.0,1019.1,2,1216,8,1,2021,0.0,0.0,63
31101.0,460.0,27.7,62.0,0.0,0.0,60.3,20.9,16.0,1019.1,4,1215,8,2,2021,0.0,0.0,78
31125.0,460.0,27.7,62.0,0.0,0.0,60.3,20.9,16.0,1019.1,4,1215,8,2,2021,0.0,0.0,53
31200.0,460.0,27.7,62.0,0.0,0.0,60.3,20.9,16.0,1019.1,4,1215,8,2,2021,0.0,0.0,58
31201.0,460.0,27.7,62.0,0.0,0.0,60.3,20.9,16.0,1019.1,4,1215,8,2,2021,0.0,0.0,100
31202.0,460.0,27.7,62.0,0.0,0.0,60.3,20.9,16.0,1019.1,4,1215,8,2,2021,0.0,0.0,43
31203.0,460.0,27.7,62.0,0.0,0.0,60.3,20.9,16.0,1019.1,4,1215,8,2,2021,0.0,0.0,46
31214.0,460.0,27.7,62.0,0.0,0.0,60.3,20.9,16.0,1019.1,4,1215,8,2,2021,0.0,0.0,61
31229.0,460.0,27.7,62.0,0.0,0.0,60.3,20.9,16.0,1019.1,4,1215,8,2,2021,0.0,0.0,118
31247.0,460.0,27.7,62.0,0.0,0.0,60.3,20.9,16.0,1019.1,4,1215,8,2,2021,0.0,0.0,113
31248.0,460.0,27.7,62.0,0.0,0.0,60.3,20.9,16.0,1019.1,4,1215,8,2,2021,0.0,0.0,116
31258.0,460.0,27.7,62.0,0.0,0.0,60.3,20.9,16.0,1019.1,4,1215,8,2,2021,0.0,0.0,120
31266.0,460.0,27.7,62.0,0.0,0.0,60.3,20.9,16.0,1019.1,4,1215,8,2,2021,0.0,0.0,64
31281.0,460.0,27.7,62.0,0.0,0.0,60.3,20.9,16.0,1019.1,4,1215,8,2,2021,0.0,0.0,63
