start_station_id,time_idx,tempmax,humidity,precip,precipcover,cloudcover,windspeed,visibility,sealevelpressure,uvindex,sunset_minutes,month,weekday,year,snow,snowdepth,total_rentals,total_rentals_lag_1,total_rentals_lag_7
31603.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,68,43.0,27.0
31613.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,34,21.0,14.0
31623.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,25,13.0,9.0
31627.0,14.0,29.3,65.6,0.036,4.17,53.0,32.4,16.0,1015.9,8,1214,5,4,2020,0.0,0.0,38,28.0,10.0
31101.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,56,47.0,23.0
31125.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,55,23.0,12.0
31200.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,31,20.0,18.0
31201.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,64,33.0,17.0
31202.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,48,29.0,12.0
31203.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,62,34.0,29.0
31214.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,44,24.0,17.0
31229.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,66,47.0,41.0
31247.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,149,88.0,28.0
31248.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,124,75.0,38.0
31258.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,143,100.0,33.0
31266.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,59,42.0,29.0
31281.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,36,34.0,20.0
31288.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,156,94.0,38.0
31289.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,105,52.0,33.0
31600.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,45,32.0,22.0
31603.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,104,68.0,31.0
31613.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,37,34.0,16.0
31623.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,42,25.0,14.0
31627.0,15.0,28.2,56.8,0.0,0.0,55.3,20.3,16.0,1017.1,7,1215,5,5,2020,0.0,0.0,63,38.0,27.0
31101.0,16.0,19.9,72.6,0.0,0.0,71.1,19.7,16.0,1021.4,1,1216,5,6,2020,0.0,0.0,44,56.0,38.0
31125.0,16.0,19.9,72.6,0.0,0.0,71.1,19.7,16.0,1021.4,1,1216,5,6,2020,0.0,0.0,29,55.0,33.0
31200.0,16.0,19.9,72.6,0.0,0.0,71.1,19.7,16.0,1021.4,1,1216,5,6,2020,0.0,0.0,35,31.0,26.0
31201.0,16.0,19.9,72.6,0.0,0.0,71.1,19.7,16.0,1021.4,1,1216,5,6,2020,0.0,0.0,41,64.0,39.0
31202.0,16.0,19.9,72.6,0.0,0.0,71.1,19.7,16.0,1021.4,1,1216,5,6,2020,0.0,0.0,27,48.0,22.0
31203.0,16.0,19.9,72.6,0.0,0.0,71.1,19.7,16.0,1021.4,1,1216,5,6,2020,0.0,0.0,34,62.0,40.0
31214.0,16.0,19.9,72.6,0.0,0.0,71.1,19.7,16.0,1021.4,1,1216,5,6,2020,0.0,0.0,13,44.0,17.0
31229.0,16.0,19.9,72.6,0.0,0.0,71.1,19.7,16.0,1021.4,1,1216,5,6,2020,0.0,0.0,51,66.0,57.0
31247.0,16.0,19.9,72.6,0.0,0.0,71.1,19.7,16.0,1021.4,1,1216,5,6,2020,0.0,0.0,132,149.0,105.0
31248.0,16.0,19.9,72.6,0.0,0.0,71.1,19.7,16.0,1021.4,1,1216,5,6,2020,0.0,0.0,86,124.0,83.0
31258.0,16.0,19.9,72.6,0.0,0.0,71.1,19.7,16.0,1021.4,1,1216,5,6,2020,0.0,0.0,75,143.0,95.0
31266.0,16.0,19.9,72.6,0.0,0.0,71.1,19.7,16.0,1021.4,1,1216,5,6,2020,0.0,0.0,32,59.0,56.0
